0	1	0	2	0	3	3	3	0	4	4	4	0	5	0	0	6	6	0	7	0	8	8	8	8	0	0	9	9	0	0	10	0	0	11	11	11	0	12	0	0	13	0	0	0	0	14	14	14	0
0	0	0	2	0	3	0	3	0	0	0	4	0	5	0	15	0	0	7	7	0	0	0	0	8	0	9	9	0	0	18	0	0	19	0	0	11	0	12	0	13	13	13	0	0	14	14	0	0	0
22	22	0	2	0	0	23	0	24	0	0	0	5	5	5	0	0	26	0	0	0	27	0	28	0	0	0	9	0	0	0	0	0	19	0	0	0	0	0	0	13	0	0	0	29	0	0	30	30	30
0	22	22	0	31	31	0	0	0	32	0	33	0	5	5	5	5	0	27	0	0	27	0	0	35	0	0	0	0	0	0	36	0	0	37	0	0	38	38	0	0	39	0	30	0	0	0	30	0	0
0	22	22	22	0	31	31	0	0	0	41	0	42	0	5	5	0	27	27	27	0	27	0	35	35	0	45	0	0	0	46	0	37	37	37	0	38	38	38	38	38	0	30	30	30	30	30	30	0	50
0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	5	0	0	27	27	27	27	0	35	35	35	0	79	79	0	0	0	37	0	0	53	0	0	0	0	0	0	30	30	30	0	30	30	30	0
0	0	51	51	51	0	0	0	0	0	0	55	55	55	55	0	85	85	0	27	0	0	35	35	0	0	79	79	0	0	59	0	0	60	0	0	0	61	0	0	0	62	0	30	0	97	0	0	0	0
51	51	51	51	0	0	0	65	65	0	90	0	0	0	55	0	0	85	0	0	0	0	35	0	0	0	0	79	79	0	59	59	0	60	60	0	67	0	0	68	68	0	69	0	97	97	97	0	71	0
0	0	0	0	72	0	0	65	0	0	90	90	90	0	0	0	0	85	0	0	35	35	35	35	0	0	0	79	79	0	59	59	0	0	0	68	0	0	0	68	68	0	0	75	0	0	97	97	0	0
0	76	76	0	72	0	0	65	0	77	0	90	0	0	85	85	85	85	0	0	35	35	35	0	0	0	0	0	79	79	0	0	79	0	68	68	68	68	68	68	68	0	0	0	0	97	97	97	97	0
82	0	76	0	0	83	83	0	84	0	0	90	0	0	0	0	85	0	85	0	0	35	35	0	86	0	0	79	79	79	79	79	79	0	68	0	0	0	68	0	68	68	68	68	0	97	97	0	0	0
82	82	0	0	83	83	0	0	0	0	90	90	0	90	90	0	85	85	85	0	91	0	35	35	0	0	79	0	0	0	79	79	0	0	0	0	0	0	0	0	68	68	68	68	68	0	97	97	97	0
0	82	0	0	83	0	0	0	0	0	0	90	90	90	90	0	0	85	0	0	0	35	35	0	79	79	79	79	79	79	79	0	0	0	0	0	0	95	0	0	68	68	0	0	0	97	97	0	0	97
82	82	0	0	83	0	0	0	99	0	100	0	90	0	90	0	101	0	102	0	103	0	0	79	79	0	0	0	0	79	0	0	105	105	0	106	106	0	0	0	68	68	68	68	68	0	97	97	97	97
0	0	0	107	0	0	0	108	0	109	0	0	90	90	90	0	0	0	0	0	103	0	0	79	79	79	0	0	110	0	0	0	105	0	106	106	0	0	0	68	68	0	0	0	0	0	0	97	0	97
0	0	0	0	0	0	0	108	0	109	109	0	90	0	90	0	227	227	227	0	0	79	79	79	0	0	115	0	110	0	116	116	0	106	106	0	118	0	119	0	68	0	0	120	0	121	0	97	97	0
0	146	146	0	0	0	123	0	0	109	109	0	90	0	90	0	227	0	0	0	227	0	0	0	0	0	115	115	0	0	0	116	0	0	0	118	118	0	0	126	0	0	127	0	0	0	128	0	0	0
146	146	146	0	130	0	123	0	109	109	0	0	0	90	90	0	227	227	227	227	227	0	133	133	0	0	0	115	115	0	134	0	135	0	136	0	118	118	0	126	126	0	0	0	0	128	128	128	0	138
146	0	146	0	0	0	0	109	109	109	109	0	140	0	90	0	227	227	0	0	0	133	133	0	143	0	143	0	0	0	134	0	0	0	0	0	118	118	0	0	0	0	144	0	145	0	0	0	0	0
146	146	0	146	146	146	0	0	0	0	0	0	0	0	90	90	0	227	0	0	227	0	0	0	143	143	143	143	0	148	0	149	0	150	0	118	118	118	118	0	0	144	144	0	145	0	0	0	0	153
146	146	146	146	0	146	0	154	154	0	155	155	0	156	0	0	0	227	227	227	227	0	227	227	0	0	143	0	0	148	148	0	0	0	118	118	0	0	0	159	0	0	0	0	0	160	0	0	153	153
