1	0	0	15	15	15	15	0	3	3	3	3	3	0	0	0	0	208	208	208	208	208	0	5	0	6	0	7	7	0	0	8	8	8	0	208	208	208	208	0	10	10	0	11	0	0	12	0	0	13
0	14	14	0	0	15	0	15	0	3	0	0	0	16	16	0	0	208	0	208	208	208	208	0	17	0	7	7	7	7	0	0	0	0	0	208	208	0	208	208	0	0	0	0	208	208	0	0	0	0
20	0	14	0	0	15	15	15	0	3	3	3	0	0	0	208	208	208	0	0	0	0	208	208	0	0	0	0	7	7	0	0	0	22	0	0	0	208	208	208	208	0	0	208	0	208	0	25	25	25
0	0	0	0	0	0	0	15	15	0	3	3	3	0	0	0	0	208	208	0	26	26	0	0	27	27	0	7	7	7	0	29	29	0	0	0	0	208	0	0	208	0	0	208	208	208	208	0	25	0
0	0	0	30	30	30	0	0	15	0	3	3	0	0	0	0	208	0	208	208	0	0	32	0	0	0	0	7	7	0	29	29	0	0	0	208	208	208	0	208	0	208	0	208	208	208	208	0	25	25
0	0	0	0	0	0	208	208	0	0	0	3	0	208	208	208	208	208	0	208	208	0	0	208	208	208	208	0	7	0	29	29	29	0	208	0	0	208	208	208	208	208	0	208	0	0	208	0	0	0
208	208	208	208	208	208	208	0	42	0	0	0	0	208	0	208	0	0	0	208	0	0	208	0	208	0	0	7	7	7	0	0	29	0	208	208	208	208	208	0	208	0	0	208	208	0	208	208	208	208
0	208	208	208	208	208	208	0	42	0	45	0	0	208	0	0	0	208	208	208	208	0	208	208	208	208	0	0	0	7	0	0	0	208	208	208	0	0	208	208	208	208	208	208	208	208	208	0	208	208
0	208	208	0	0	0	0	0	42	42	0	208	208	208	208	0	208	0	208	208	208	208	208	0	208	0	7	7	7	7	0	51	0	208	208	0	0	208	0	208	208	208	0	0	208	208	208	208	0	208
208	0	208	208	208	0	54	0	0	42	42	0	208	0	208	0	208	208	208	208	208	208	208	208	0	7	7	0	7	7	0	51	51	0	208	208	208	208	0	0	208	208	0	0	208	208	208	0	56	0
208	208	208	208	208	208	0	208	208	0	42	0	0	0	208	0	208	208	208	0	0	208	0	0	0	7	7	0	7	0	0	51	51	51	0	208	208	0	208	208	0	208	208	0	208	208	0	59	0	0
0	208	0	208	0	208	0	208	208	0	0	0	208	208	208	208	208	208	208	0	208	208	0	62	0	7	0	0	0	0	63	0	0	0	0	208	208	208	208	0	64	0	208	0	208	0	65	0	66	66
208	0	208	208	0	0	0	208	208	0	0	208	208	208	208	0	208	0	0	70	0	208	0	0	0	7	7	7	0	0	63	0	0	71	71	0	208	208	208	208	0	0	208	208	208	0	0	0	0	0
208	0	208	208	0	208	0	208	208	0	0	208	0	208	208	0	208	208	208	0	0	0	73	73	0	7	7	0	74	0	63	0	208	0	71	0	0	208	208	208	0	208	0	208	208	0	77	0	208	0
208	208	0	208	208	208	0	208	208	208	208	208	208	0	208	208	0	0	208	208	0	79	0	73	0	0	7	0	0	80	0	208	208	0	0	208	208	208	208	208	208	208	208	0	208	208	0	208	208	0
208	208	208	208	0	208	208	208	208	0	0	208	208	208	208	208	0	0	208	0	84	0	208	0	86	0	0	87	87	0	0	208	208	208	208	208	208	0	0	208	0	0	0	0	0	0	208	208	0	0
208	208	0	208	208	208	208	0	0	208	208	208	208	0	208	0	0	90	0	208	0	208	208	0	86	0	208	0	87	87	0	0	208	0	208	208	0	208	208	0	0	95	0	208	0	97	0	208	208	208
208	208	0	208	0	208	208	0	0	0	208	0	0	0	208	208	208	0	0	208	208	0	208	208	0	208	208	208	0	87	0	0	208	208	0	208	208	208	208	0	0	0	208	208	0	0	208	208	0	208
0	208	208	0	101	0	0	0	208	0	208	0	208	208	208	0	208	208	208	208	208	208	208	208	208	0	208	208	208	0	104	0	0	0	208	208	208	208	208	0	0	0	0	208	0	208	208	208	208	208
0	0	208	208	0	0	208	208	208	0	0	208	208	0	208	208	208	0	208	208	208	208	0	208	208	0	0	208	208	0	0	208	208	208	0	208	0	0	208	208	0	208	208	208	208	208	208	208	208	208
0	111	0	208	0	208	208	0	208	208	0	208	208	0	0	208	208	0	208	208	0	0	208	208	208	0	208	208	208	0	115	0	208	208	208	208	0	208	208	208	208	208	0	0	0	0	208	0	208	0
117	0	118	0	208	208	208	0	208	208	208	208	0	0	0	0	208	0	208	208	208	0	208	0	208	208	208	208	0	208	0	208	0	208	0	0	122	0	0	208	0	0	0	0	123	0	208	208	208	208
117	117	0	0	208	208	0	0	208	208	208	208	0	208	208	208	208	208	208	208	208	0	208	208	208	208	0	208	208	208	208	208	208	208	208	208	0	208	208	208	0	208	208	0	0	208	208	208	208	0
117	0	0	208	208	208	0	0	208	0	0	208	208	208	0	208	208	208	208	208	208	0	0	0	208	208	208	0	208	0	208	0	0	0	208	208	208	208	0	0	208	208	0	208	208	0	0	0	0	131
0	0	0	208	0	0	208	0	0	0	208	208	0	208	208	0	208	208	208	0	208	0	208	208	208	0	208	0	208	0	0	0	0	0	0	208	0	208	208	208	208	0	0	208	208	0	208	0	0	131
208	0	208	208	208	208	208	0	0	208	0	208	208	0	208	0	208	208	208	0	208	208	0	208	208	208	208	0	208	208	208	208	0	208	208	208	208	208	208	0	208	0	208	208	208	208	208	0	131	131
208	208	208	208	0	0	208	0	0	208	0	208	208	208	0	208	208	208	208	0	208	208	0	208	0	208	208	0	208	208	0	208	208	0	208	0	0	0	208	208	208	208	208	208	208	0	0	0	0	131
0	208	208	208	0	208	208	0	208	208	208	208	0	0	208	208	208	208	208	208	0	208	0	208	208	208	0	146	0	208	0	208	208	208	0	208	208	0	208	0	0	208	208	0	0	131	131	131	131	131
208	208	208	0	208	208	208	208	0	208	0	208	208	208	208	0	0	208	208	0	208	0	208	0	0	0	153	0	208	208	0	208	208	0	208	208	208	208	0	208	0	0	0	0	131	0	0	0	131	131
208	208	208	208	0	208	208	208	208	208	0	208	208	208	208	208	0	0	208	208	208	0	208	208	208	208	0	208	208	208	0	208	208	0	208	208	208	208	0	208	0	159	0	131	131	131	131	131	131	131
0	208	0	0	0	208	208	0	208	208	0	208	208	208	0	208	208	0	208	208	208	208	0	0	208	0	208	208	208	0	0	0	208	208	208	0	0	208	208	208	208	0	131	131	131	131	0	0	131	131
208	208	208	208	0	208	0	0	208	208	0	208	208	208	208	208	208	208	0	208	208	208	208	208	208	0	0	0	0	208	208	0	0	208	208	208	0	208	0	0	208	0	131	131	0	131	131	131	131	131
208	208	208	0	208	208	0	0	208	0	208	208	208	208	0	208	208	208	208	0	208	0	208	208	208	0	0	208	208	208	0	168	0	0	208	208	0	208	208	208	0	131	131	131	0	0	131	0	131	131
0	208	0	208	0	0	0	0	208	208	208	208	208	208	0	208	208	208	0	208	208	0	0	208	0	208	0	208	0	208	0	0	0	0	208	208	208	0	0	208	0	131	0	131	0	131	131	131	0	131
0	0	208	208	208	208	0	208	208	208	208	208	208	208	208	0	0	0	208	208	208	208	0	208	208	208	208	208	208	208	0	208	208	208	208	208	208	0	0	208	208	0	131	131	0	0	131	0	131	131
208	0	208	208	0	208	208	208	208	208	208	208	208	208	0	181	0	208	0	208	208	208	208	208	0	0	208	208	0	208	0	208	0	208	208	0	208	208	208	208	208	0	0	131	131	131	0	0	131	131
208	208	208	208	0	208	208	0	208	0	208	208	208	208	208	0	208	208	208	208	208	208	0	208	0	0	0	208	208	0	208	208	0	208	208	208	0	0	208	208	208	0	0	131	131	0	0	185	0	0
0	0	208	208	0	208	0	208	208	0	0	0	208	208	0	208	0	0	208	0	208	208	208	208	0	0	208	208	208	208	208	208	208	0	208	208	208	208	0	0	208	0	0	0	131	0	0	0	0	0
0	208	208	208	208	208	208	0	208	208	0	208	208	0	0	208	208	208	208	208	0	208	0	208	0	208	0	208	208	208	208	0	208	208	0	208	0	0	0	0	0	208	0	208	0	208	0	0	195	195
208	0	208	208	0	208	0	197	0	0	208	0	208	0	208	208	208	208	208	0	208	208	208	208	0	208	0	208	0	208	0	208	208	208	208	0	0	208	208	208	0	208	208	208	208	208	0	0	195	0
208	208	208	0	0	208	208	0	208	208	208	0	208	0	208	208	208	0	208	208	208	208	0	0	0	208	208	208	208	208	0	208	0	208	208	0	0	0	0	208	208	208	208	0	0	208	208	0	0	0
0	0	208	0	0	0	0	0	0	0	208	208	208	0	0	0	208	208	208	208	0	0	204	0	205	0	208	208	0	208	208	208	208	0	0	206	0	0	208	208	208	208	208	0	0	0	208	208	0	208
208	0	208	208	208	208	0	0	0	210	0	208	0	0	208	0	0	0	208	0	221	221	0	0	205	0	0	0	208	208	208	208	0	208	208	0	208	208	208	0	0	208	208	208	208	208	0	0	0	208
208	208	208	208	208	208	208	208	0	0	208	208	208	208	208	208	208	208	0	221	221	221	221	0	0	218	218	0	0	208	0	208	208	208	208	208	0	208	0	208	208	208	0	208	208	208	0	208	208	208
208	208	0	0	0	208	208	208	208	0	0	208	0	0	208	0	0	0	0	221	221	221	221	0	221	0	0	208	0	208	0	208	208	208	208	0	0	208	0	208	0	208	208	208	208	208	0	0	208	208
208	208	208	208	208	208	208	0	208	0	0	0	208	208	208	0	208	0	0	0	0	221	221	221	221	0	0	208	208	208	208	208	208	0	208	208	208	0	208	208	208	208	208	0	208	208	208	208	0	208
208	208	208	0	208	208	0	0	208	208	208	208	208	208	208	208	208	0	0	226	226	0	0	221	0	227	0	208	0	0	0	208	0	228	0	208	208	208	208	208	208	208	0	208	208	208	208	208	208	208
208	208	0	230	0	208	208	208	0	0	208	0	208	0	208	0	0	231	0	226	0	221	221	221	0	227	0	208	0	233	0	208	0	0	0	208	208	208	208	208	0	208	208	208	208	0	208	208	208	208
208	0	234	0	208	208	0	208	208	208	0	0	208	208	208	0	0	231	231	0	0	0	221	221	221	0	0	0	0	233	233	0	0	236	0	208	208	0	0	0	237	0	0	208	208	208	208	208	0	208
0	0	0	0	0	0	238	0	208	0	239	0	208	0	0	0	231	231	231	231	231	231	0	221	0	0	241	241	0	0	233	0	242	0	0	208	208	208	208	0	0	243	243	0	208	208	208	208	208	0
