50.0	49.99472888
59.0	60.0010073220339
69.0	70.97538469565217
80.0	84.9917631
94.0	96.00310353191489
110.0	112.01039283636364
129.0	130.97857810852713
151.0	155.99283260927152
177.0	184.97728207909606
207.0	208.98888560386473
242.0	247.03301236363637
283.0	288.0033277173145
332.0	333.9737138313253
388.0	392.9964202886598
455.0	460.01538917802196
532.0	551.9677846917293
623.0	625.0112629341894
730.0	763.9937854575343
854.0	854.052445086651
1000.0	1015.989402732
