5	6	7	7	7	8	8	9	9	10	10	11	13	14	14	15	17	18	18	18	22	23	24	27	27	31	35	36	38	41	43	49	55	58	63	68	75	81	89	96	104	113	122	132	144	157	168	183	197	212	229	246	269	291	314	341	366	397	429	464	503	541	584	630	680	734	791	852	920	995	1073	1159	1250	1352	1463	1581	1707	1844	1995	2152	2320	2508	2707	2921	3158	3414	3688	3980	4298	4639	5008	5409	5845	6313	6816	7362	7950	8578	9265	10005
5	6	6	7	7	7	9	9	9	10	11	11	13	13	15	15	17	17	19	20	22	24	25	26	27	32	35	36	38	41	44	48	55	58	63	69	76	82	89	99	105	113	122	133	144	157	168	184	197	212	229	248	269	290	315	342	366	397	429	464	503	542	584	631	679	734	791	852	920	994	1073	1159	1250	1352	1462	1581	1707	1844	1995	2152	2321	2508	2706	2921	3158	3414	3687	3981	4298	4638	5008	5409	5845	6314	6816	7362	7950	8578	9264	10005
5	5	6	6	7	7	8	8	10	11	11	13	13	14	15	15	16	17	18	20	22	23	24	25	27	32	35	36	38	40	44	49	54	59	63	70	76	82	89	99	106	112	123	133	144	157	168	183	197	213	230	248	269	290	315	341	366	397	430	464	503	541	584	631	680	733	791	851	920	994	1072	1158	1249	1351	1462	1581	1707	1845	1995	2152	2321	2508	2706	2923	3157	3414	3687	3980	4299	4638	5008	5410	5846	6315	6817	7362	7951	8577	9265	10006
3	5	6	7	7	7	8	9	10	11	11	13	13	14	14	15	16	18	19	19	21	23	25	26	28	32	33	36	38	41	45	49	54	60	65	70	75	82	90	99	107	113	122	132	145	157	168	182	197	213	231	249	269	291	315	340	367	397	430	463	503	540	583	631	680	732	789	851	920	994	1073	1159	1250	1352	1461	1581	1707	1845	1993	2152	2322	2508	2706	2923	3157	3414	3688	3980	4300	4638	5008	5409	5845	6314	6816	7361	7951	8578	9265	10005
4	4	5	6	6	8	9	10	10	11	12	13	13	13	14	15	16	19	19	20	21	23	25	27	28	32	33	36	39	41	46	50	54	60	65	71	76	83	90	98	106	113	122	132	144	157	168	182	198	214	231	249	270	291	314	341	367	397	430	463	502	541	583	631	680	734	789	850	921	995	1073	1159	1250	1351	1461	1581	1706	1845	1993	2152	2322	2508	2707	2922	3156	3413	3688	3980	4299	4638	5009	5409	5845	6313	6817	7362	7951	8577	9265	10003
4	4	5	6	6	9	9	10	10	10	12	13	13	14	15	15	17	19	20	21	21	24	25	26	28	31	33	36	39	42	47	50	56	61	64	71	77	82	89	97	106	113	122	133	144	156	169	183	197	215	232	249	270	291	315	341	368	398	430	462	501	540	583	631	680	734	790	853	921	994	1073	1159	1251	1352	1460	1580	1705	1845	1993	2152	2322	2507	2707	2923	3157	3414	3687	3980	4297	4638	5010	5408	5845	6314	6817	7362	7952	8578	9265	10002
3	4	6	7	7	8	9	9	9	10	11	13	13	13	15	15	17	18	19	20	22	24	26	26	28	32	33	35	40	43	47	52	56	61	65	72	76	83	89	97	106	113	122	133	144	155	168	182	197	214	232	250	269	291	316	341	368	398	427	462	501	539	582	631	679	733	790	853	920	994	1073	1159	1252	1352	1461	1579	1706	1845	1992	2153	2322	2508	2707	2922	3157	3414	3688	3979	4298	4637	5009	5409	5845	6313	6817	7362	7952	8577	9264	10002
5	5	6	7	8	8	8	9	10	10	11	12	12	14	15	15	17	18	19	20	22	24	25	25	28	32	33	36	39	43	48	52	57	62	65	71	76	83	90	97	105	113	122	133	144	155	168	182	198	214	231	250	269	292	316	341	369	398	427	462	499	539	583	631	679	733	789	853	919	995	1072	1160	1251	1352	1461	1580	1706	1845	1993	2153	2323	2508	2706	2923	3157	3415	3689	3979	4298	4637	5009	5408	5845	6314	6816	7362	7952	8576	9263	10002
5	6	6	6	8	8	9	9	9	10	11	11	12	13	14	16	17	18	19	20	22	23	25	27	29	33	34	35	40	43	48	52	58	61	65	71	76	84	91	97	105	114	122	133	144	155	168	181	199	214	231	251	268	292	317	341	369	397	427	463	500	539	583	631	679	732	789	853	918	994	1071	1160	1251	1352	1461	1580	1707	1846	1992	2153	2323	2508	2705	2923	3157	3416	3689	3979	4298	4637	5008	5410	5845	6314	6816	7362	7951	8578	9262	10002
5	5	5	6	7	8	8	8	9	10	11	12	12	14	15	16	17	18	20	21	22	23	26	28	30	32	34	37	41	44	47	52	57	61	66	71	76	84	92	98	105	113	122	132	145	155	168	181	199	213	232	251	269	293	316	341	369	398	429	464	500	539	582	630	679	730	788	853	918	994	1070	1160	1251	1352	1461	1580	1707	1845	1993	2152	2323	2508	2705	2923	3156	3417	3688	3979	4297	4637	5008	5410	5843	6314	6816	7362	7951	8579	9262	10001
6	6	6	6	6	8	8	8	9	10	10	12	13	14	15	17	17	18	20	20	22	24	27	29	30	33	36	38	41	43	48	51	56	61	66	70	75	84	92	97	105	114	123	133	144	157	168	182	200	212	231	251	269	294	317	340	369	397	430	464	500	540	583	630	678	730	787	853	918	992	1069	1159	1251	1351	1460	1580	1706	1845	1993	2154	2324	2507	2705	2922	3157	3416	3689	3979	4296	4638	5008	5411	5844	6313	6814	7361	7950	8579	9262	10000
6	6	6	6	6	7	9	9	10	10	11	12	13	15	15	16	17	18	20	21	22	24	27	29	31	33	36	38	41	44	48	52	56	60	66	70	76	83	91	98	106	113	122	134	143	157	168	183	200	213	231	251	269	293	317	339	370	397	430	464	500	540	584	629	679	729	787	852	919	993	1069	1158	1251	1353	1461	1580	1708	1846	1993	2155	2324	2507	2705	2923	3156	3414	3688	3978	4295	4639	5008	5411	5844	6314	6816	7362	7949	8580	9262	10000
5	7	7	7	7	8	8	8	9	10	11	11	13	14	15	16	17	19	19	21	22	23	26	29	31	34	36	38	42	44	47	51	56	61	67	69	77	83	91	98	107	114	123	134	144	157	169	183	199	213	232	250	270	293	317	339	369	397	429	464	499	539	585	629	678	729	788	852	918	994	1070	1159	1251	1353	1460	1580	1708	1846	1994	2155	2324	2507	2705	2923	3156	3415	3687	3977	4295	4639	5008	5412	5844	6314	6817	7362	7948	8580	9261	10000
6	6	6	6	7	7	8	8	9	10	10	12	12	14	15	16	17	18	20	21	22	23	26	29	31	33	36	39	43	45	48	51	54	61	66	69	76	83	91	98	106	115	123	133	145	157	169	183	199	213	232	250	270	292	317	340	369	397	429	463	499	539	585	629	679	729	788	851	919	993	1070	1158	1250	1353	1460	1577	1708	1845	1993	2156	2324	2506	2706	2923	3157	3415	3685	3976	4293	4639	5008	5411	5844	6314	6817	7362	7947	8579	9261	10000
5	5	6	6	6	7	8	8	8	9	10	12	13	14	14	17	18	18	19	21	23	24	26	29	31	34	35	40	43	45	49	53	56	62	66	69	77	83	90	99	105	114	123	133	144	157	169	183	199	214	232	251	270	292	317	341	370	396	429	463	499	539	585	629	680	729	787	851	919	993	1070	1158	1252	1352	1460	1577	1709	1845	1994	2155	2325	2507	2706	2923	3156	3415	3686	3975	4293	4639	5008	5412	5844	6314	6817	7362	7947	8579	9261	10000
5	6	6	6	6	6	7	8	9	9	11	11	13	14	15	16	17	17	19	20	23	24	27	29	32	34	36	40	42	44	50	53	57	62	65	70	76	83	90	99	106	114	122	134	145	157	169	184	198	215	233	251	270	293	317	341	370	397	428	464	499	540	584	629	680	729	787	852	919	993	1070	1159	1252	1352	1460	1578	1708	1846	1993	2155	2325	2507	2706	2922	3156	3415	3686	3975	4293	4638	5008	5411	5844	6313	6818	7361	7948	8578	9261	10000
5	5	5	6	6	7	8	8	8	10	11	11	13	14	14	16	16	18	19	20	22	25	27	28	32	34	37	39	42	44	50	52	56	62	65	72	76	84	91	99	106	115	122	133	145	158	170	184	198	215	234	251	269	292	316	341	370	397	428	464	499	539	583	629	680	729	788	851	919	993	1072	1159	1252	1352	1461	1578	1707	1845	1993	2156	2325	2507	2706	2922	3154	3414	3686	3975	4294	4639	5006	5412	5844	6313	6819	7361	7949	8577	9261	10000
5	5	6	6	7	7	7	7	7	10	10	11	12	14	14	16	17	17	19	21	22	24	26	28	31	34	36	39	43	46	49	53	56	62	65	72	75	83	90	99	106	115	123	132	145	159	172	184	199	217	234	251	270	292	316	341	370	398	430	464	499	539	583	629	679	729	787	850	918	994	1073	1159	1251	1351	1461	1577	1706	1846	1992	2156	2326	2507	2705	2922	3153	3414	3686	3975	4293	4639	5006	5412	5843	6313	6818	7361	7949	8578	9262	10000
4	5	6	6	7	7	7	8	8	9	10	12	13	14	15	15	17	17	19	22	22	24	25	27	30	33	36	38	43	46	49	52	57	62	66	72	77	84	89	99	107	116	122	133	145	158	172	184	199	218	235	251	270	293	317	341	370	398	431	463	499	539	583	629	678	730	788	850	918	995	1074	1157	1252	1351	1460	1576	1706	1846	1992	2155	2327	2507	2705	2921	3153	3414	3685	3975	4292	4639	5007	5412	5842	6313	6818	7361	7950	8577	9264	10000
5	5	5	6	7	7	7	7	8	8	10	11	12	14	14	15	16	17	19	21	23	24	25	27	30	34	36	39	43	46	49	53	57	61	67	71	77	83	89	98	108	115	121	134	147	158	172	183	200	219	235	251	269	293	317	340	370	397	431	462	498	539	583	628	678	731	788	849	918	994	1073	1158	1251	1352	1460	1576	1707	1846	1992	2156	2327	2508	2704	2921	3154	3413	3685	3975	4293	4638	5007	5412	5843	6313	6819	7361	7950	8578	9264	10001
4	4	4	5	6	6	7	7	7	9	9	11	11	11	14	14	16	18	20	20	22	23	26	27	30	33	35	38	43	46	50	54	57	61	66	72	78	83	91	99	107	115	124	135	147	157	172	184	200	219	236	251	270	293	317	342	368	398	431	461	499	538	583	629	678	731	789	848	918	994	1073	1159	1251	1352	1460	1577	1707	1845	1993	2155	2327	2507	2706	2921	3154	3412	3686	3975	4294	4638	5007	5411	5844	6312	6820	7361	7950	8578	9264	10002
4	4	4	4	5	5	6	8	9	9	10	11	11	12	13	15	16	17	19	20	23	24	27	29	30	33	35	38	43	47	51	53	58	61	68	73	78	84	93	98	108	115	124	135	147	157	172	184	204	220	235	252	269	292	318	343	368	397	431	462	499	538	583	629	676	730	789	848	918	993	1073	1159	1252	1351	1460	1577	1708	1846	1993	2154	2326	2507	2706	2921	3155	3413	3686	3974	4294	4638	5007	5411	5843	6313	6820	7361	7949	8577	9264	10002
4	4	4	4	5	6	7	7	9	9	10	11	12	12	13	16	17	18	20	21	23	25	27	30	31	32	35	39	42	46	50	53	57	61	68	72	79	85	93	99	108	115	125	137	147	157	172	185	204	219	235	252	270	292	317	342	367	396	430	464	500	537	583	629	676	729	790	850	917	993	1073	1159	1252	1351	1460	1577	1707	1846	1993	2154	2325	2507	2706	2920	3157	3412	3686	3975	4294	4638	5007	5412	5842	6314	6820	7361	7948	8577	9263	10002
4	4	5	5	5	6	8	8	9	10	11	12	12	13	13	15	17	18	20	21	22	25	28	30	33	34	38	39	42	46	49	53	58	63	68	74	79	85	92	99	108	116	127	138	146	159	172	184	204	218	234	251	271	290	316	342	368	398	429	465	499	536	583	628	676	730	790	850	917	992	1073	1160	1252	1351	1460	1575	1707	1847	1994	2153	2325	2507	2705	2921	3157	3412	3687	3975	4294	4637	5007	5411	5843	6314	6819	7360	7947	8576	9264	10001
4	4	5	5	5	6	8	8	9	10	11	12	13	13	14	16	17	18	20	21	21	25	28	30	33	35	38	40	44	46	50	54	58	63	67	75	79	85	92	101	108	118	128	138	148	161	173	184	204	218	234	250	270	290	316	341	368	398	430	465	500	537	583	629	676	731	790	849	917	992	1072	1159	1253	1350	1459	1574	1707	1848	1994	2154	2325	2506	2705	2921	3156	3413	3686	3974	4294	4637	5008	5411	5843	6313	6820	7361	7947	8576	9265	10000
5	5	5	5	5	7	8	9	9	11	11	12	13	14	15	17	17	17	19	21	23	24	29	30	33	36	38	41	45	46	49	54	58	62	66	75	80	84	92	101	108	119	127	138	148	161	174	185	201	216	234	251	270	291	317	340	369	398	430	466	500	537	583	628	676	731	789	848	917	992	1070	1159	1253	1350	1460	1576	1707	1847	1993	2154	2325	2506	2705	2921	3155	3414	3686	3975	4294	4638	5009	5411	5843	6313	6820	7360	7948	8576	9264	9999
5	5	5	5	5	7	8	9	10	10	10	12	13	14	14	16	16	18	18	21	23	25	28	30	33	36	39	42	44	46	49	53	59	62	67	75	80	85	92	101	107	119	127	138	149	161	175	185	201	216	233	251	270	291	317	340	368	397	429	465	500	538	582	628	676	731	789	848	918	991	1069	1158	1254	1350	1462	1577	1707	1846	1993	2154	2325	2507	2704	2920	3154	3413	3686	3975	4294	4637	5009	5412	5841	6313	6819	7359	7947	8575	9264	9998
5	5	6	6	6	7	7	9	9	10	10	10	12	14	14	16	17	18	20	22	24	25	28	31	33	36	39	43	44	47	51	54	59	61	68	74	80	86	93	101	108	118	128	139	149	162	176	186	199	216	233	251	270	292	317	339	367	397	430	463	500	539	581	628	676	730	788	848	920	991	1069	1158	1253	1351	1463	1577	1707	1845	1994	2154	2324	2507	2703	2920	3155	3413	3686	3975	4293	4639	5008	5412	5842	6313	6817	7359	7947	8575	9264	9999
5	5	6	7	7	7	7	8	9	9	10	11	13	13	14	15	17	18	20	22	25	27	28	32	34	36	39	44	44	48	51	54	59	62	68	75	79	86	93	103	110	118	128	140	150	161	175	187	198	215	232	251	270	293	317	340	367	397	429	464	500	538	581	628	676	730	788	847	921	991	1068	1159	1254	1351	1464	1576	1707	1845	1994	2154	2325	2506	2702	2920	3155	3412	3686	3975	4294	4639	5008	5412	5843	6314	6816	7359	7947	8575	9264	9999
4	6	6	7	7	7	7	7	9	10	11	12	13	14	15	16	18	18	20	22	24	27	29	32	34	37	39	44	44	48	51	54	59	62	70	74	79	87	94	103	111	117	129	140	150	161	175	186	198	214	232	250	270	292	317	339	367	397	429	465	500	539	581	627	676	730	787	848	922	990	1070	1160	1255	1350	1463	1577	1708	1844	1994	2153	2325	2507	2702	2920	3154	3411	3687	3976	4295	4639	5009	5412	5844	6314	6816	7358	7948	8575	9264	9999
5	6	6	6	6	6	6	7	9	10	11	12	13	13	15	15	17	19	20	22	24	26	29	31	34	36	39	43	45	48	51	55	59	65	70	74	80	87	94	102	111	118	128	139	150	160	175	186	199	215	232	250	270	293	317	339	367	396	429	465	499	538	580	628	678	729	786	849	922	991	1070	1161	1256	1350	1463	1577	1708	1842	1994	2153	2324	2507	2703	2921	3154	3411	3688	3975	4295	4638	5009	5412	5844	6314	6817	7359	7949	8573	9263	9998
6	6	6	7	7	7	7	8	10	11	12	13	13	14	15	16	16	18	20	22	24	27	29	32	34	36	40	44	46	48	51	56	59	65	70	75	80	86	95	102	111	118	129	138	150	161	176	186	198	215	232	251	269	292	317	340	366	395	429	465	499	538	580	627	679	729	786	849	922	990	1071	1161	1255	1351	1463	1578	1709	1843	1994	2153	2323	2508	2702	2923	3154	3410	3688	3975	4295	4638	5010	5411	5843	6314	6817	7358	7949	8575	9263	9999
5	6	6	7	7	8	9	9	10	12	12	13	13	15	16	16	17	18	20	22	25	27	30	31	34	35	40	44	46	49	51	56	60	66	69	75	81	86	94	100	111	119	128	139	151	162	176	186	199	215	232	250	269	291	315	339	364	395	429	464	498	539	581	628	679	730	786	853	922	990	1072	1162	1255	1352	1464	1577	1709	1844	1994	2152	2321	2508	2702	2924	3154	3410	3687	3975	4294	4638	5011	5411	5844	6313	6816	7358	7949	8575	9263	9999
5	5	7	7	8	8	10	10	11	12	13	14	14	15	15	17	18	20	20	23	25	27	29	31	34	35	40	44	46	48	51	56	61	66	68	76	82	86	93	101	111	120	129	140	151	163	176	186	200	215	231	250	269	291	315	339	364	396	429	463	497	538	581	628	679	730	787	854	920	992	1072	1163	1255	1353	1463	1578	1709	1844	1992	2153	2322	2507	2702	2924	3155	3411	3686	3976	4297	4637	5010	5411	5844	6314	6817	7358	7948	8575	9263	9999
5	6	6	7	7	9	10	10	11	12	12	14	14	15	17	18	19	21	21	23	24	27	30	31	33	35	39	42	44	48	51	55	61	66	71	75	81	86	94	102	111	120	130	140	151	164	175	187	201	215	232	251	271	291	315	339	364	395	429	463	496	538	582	628	679	730	787	854	921	992	1072	1162	1255	1353	1463	1578	1708	1844	1991	2152	2322	2507	2701	2924	3157	3411	3686	3975	4298	4638	5009	5415	5844	6313	6816	7357	7949	8575	9263	9998
6	7	7	7	8	9	10	10	12	12	12	13	14	16	17	18	19	20	22	24	24	26	30	32	33	36	39	42	43	48	51	55	61	65	71	75	82	87	93	103	111	120	130	140	150	164	175	186	201	216	233	250	271	291	315	338	365	395	428	461	495	538	581	628	679	730	789	854	920	993	1071	1162	1253	1354	1462	1578	1709	1843	1989	2151	2322	2507	2703	2923	3157	3411	3685	3975	4299	4638	5009	5415	5843	6313	6815	7357	7948	8576	9263	9997
6	7	7	8	8	8	10	11	11	12	12	12	14	15	17	18	19	20	23	24	25	26	30	31	34	36	38	42	43	48	50	55	61	65	71	76	83	88	94	102	111	120	130	139	150	164	175	187	201	215	232	250	270	291	316	338	365	393	427	461	496	539	581	627	678	729	789	854	920	993	1075	1162	1251	1357	1463	1577	1709	1843	1989	2151	2321	2506	2703	2923	3156	3410	3685	3977	4299	4638	5010	5415	5843	6312	6816	7356	7947	8576	9263	9997
5	7	8	8	8	8	10	10	11	11	11	12	13	16	16	18	20	20	23	24	25	27	29	30	34	35	39	41	45	48	49	55	60	65	71	75	82	88	94	102	111	121	130	138	151	164	174	186	201	214	232	251	271	290	316	338	365	394	426	461	496	539	580	627	677	730	788	855	921	992	1075	1162	1251	1357	1464	1578	1708	1842	1990	2150	2319	2506	2708	2924	3156	3410	3686	3977	4299	4637	5010	5416	5843	6311	6815	7357	7944	8576	9263	9997
6	6	7	8	8	8	9	10	11	11	12	12	14	15	16	17	19	20	23	23	24	27	29	30	33	36	38	41	45	48	50	55	59	65	71	75	82	89	94	102	111	122	131	138	151	163	174	187	201	214	232	250	271	290	316	338	366	395	427	461	496	538	579	627	676	731	787	855	920	993	1074	1161	1251	1357	1465	1578	1707	1843	1990	2151	2318	2505	2708	2924	3156	3411	3686	3977	4300	4637	5010	5416	5843	6311	6814	7356	7944	8576	9263	9996
7	7	8	8	8	8	9	9	10	10	11	12	14	15	15	16	19	20	21	23	25	27	30	30	33	36	38	41	44	47	49	54	59	64	71	76	81	89	95	102	111	122	130	138	151	162	174	187	201	213	232	250	271	290	315	338	366	395	426	461	496	538	580	627	677	731	788	855	920	993	1076	1161	1253	1356	1467	1578	1707	1843	1990	2151	2318	2504	2708	2924	3157	3410	3686	3977	4299	4637	5009	5415	5844	6310	6813	7356	7945	8576	9262	9997
7	7	7	7	7	7	9	9	10	11	11	11	14	15	15	15	17	20	22	22	24	26	29	29	33	36	39	41	44	46	50	55	59	63	68	76	81	89	95	103	110	122	129	137	152	161	174	187	201	213	233	250	271	290	315	338	366	396	426	461	496	538	581	628	677	731	788	855	920	993	1076	1161	1254	1356	1467	1579	1706	1844	1990	2151	2317	2504	2708	2924	3157	3410	3686	3977	4298	4638	5009	5415	5845	6311	6814	7357	7946	8576	9262	9996
6	7	7	7	8	8	8	9	11	11	12	13	13	14	14	15	17	18	21	22	24	26	28	29	32	35	38	39	45	46	51	54	59	64	68	76	82	90	96	104	110	121	130	137	151	161	172	186	200	214	232	249	270	290	314	338	366	396	426	461	496	537	580	627	677	730	788	855	920	991	1075	1162	1254	1357	1467	1579	1707	1844	1990	2150	2317	2505	2708	2923	3157	3410	3684	3977	4299	4637	5009	5415	5844	6312	6814	7357	7945	8576	9262	9996
6	7	7	8	9	9	9	10	11	12	12	13	13	13	15	16	18	19	21	22	24	26	28	29	32	34	36	39	44	45	51	55	59	64	68	75	81	89	96	104	110	117	130	138	150	160	173	187	197	215	233	249	269	289	313	339	366	395	425	461	496	538	579	627	678	730	789	853	921	995	1075	1163	1255	1356	1466	1580	1706	1843	1989	2150	2317	2504	2708	2921	3158	3410	3685	3978	4299	4636	5009	5416	5844	6312	6814	7358	7944	8577	9262	9996
6	7	7	8	9	9	10	10	10	12	12	13	14	14	16	17	18	19	20	22	24	26	27	29	32	33	36	38	44	46	50	55	58	63	68	75	83	89	96	103	110	118	130	139	151	161	174	186	197	215	232	249	269	288	312	338	367	395	425	460	497	538	579	626	677	730	790	853	922	995	1074	1163	1254	1355	1466	1581	1706	1844	1990	2148	2317	2504	2707	2922	3160	3409	3684	3979	4300	4638	5008	5417	5844	6311	6813	7357	7945	8576	9262	9996
7	7	7	7	8	9	10	10	10	12	13	13	14	15	15	17	17	19	21	22	23	26	27	30	31	33	35	39	41	46	49	54	58	64	68	75	83	89	97	103	110	117	128	139	151	161	174	185	196	215	231	249	268	289	312	339	367	396	426	461	497	539	579	626	678	731	789	852	923	996	1074	1164	1254	1356	1465	1581	1706	1845	1990	2149	2317	2504	2707	2923	3160	3409	3684	3979	4299	4639	5008	5417	5844	6310	6813	7358	7945	8577	9261	9997
6	7	7	7	7	9	9	10	10	11	12	13	14	15	15	16	17	20	20	21	23	26	27	29	31	33	36	38	42	45	50	54	59	63	68	74	82	89	96	102	109	119	128	138	151	161	174	184	197	214	231	250	268	288	312	338	367	396	426	461	496	539	579	627	678	731	789	853	924	997	1075	1163	1255	1355	1465	1580	1706	1844	1991	2148	2317	2504	2706	2922	3159	3410	3684	3979	4300	4639	5009	5417	5843	6310	6811	7357	7944	8578	9262	9997
6	7	7	7	8	8	8	9	10	11	12	13	14	14	15	16	16	19	20	22	23	25	26	30	32	34	36	38	42	45	50	54	58	63	68	75	81	87	95	101	110	119	127	137	149	160	172	184	198	213	230	249	267	288	312	337	368	396	426	462	497	538	578	628	678	731	789	853	925	998	1075	1164	1255	1356	1465	1580	1706	1845	1990	2147	2317	2504	2705	2922	3161	3411	3684	3980	4299	4639	5010	5416	5845	6309	6811	7358	7944	8577	9262	9997
6	6	6	7	8	8	9	9	10	10	11	12	12	14	15	16	16	19	20	22	22	25	27	30	32	33	35	38	41	45	50	53	57	64	69	74	80	85	94	101	111	119	125	137	146	160	172	182	198	214	230	249	267	289	312	339	368	395	425	462	497	538	579	628	678	731	789	854	924	997	1075	1164	1255	1356	1465	1581	1709	1844	1990	2148	2317	2504	2704	2923	3162	3411	3684	3980	4298	4639	5010	5416	5845	6310	6812	7357	7945	8578	9262	9997
6	6	7	7	7	7	8	8	9	10	11	11	12	13	15	16	16	19	20	22	23	25	27	29	33	33	34	38	42	45	50	54	57	65	70	74	79	85	92	102	110	119	124	137	146	159	171	182	198	214	229	249	267	288	312	339	368	395	425	462	496	538	580	629	677	731	789	855	924	996	1076	1164	1253	1355	1465	1583	1709	1845	1989	2148	2317	2504	2705	2923	3161	3410	3684	3980	4300	4640	5011	5415	5846	6309	6811	7356	7944	8577	9261	9996
6	6	6	6	7	7	8	9	9	10	10	11	12	13	14	16	17	18	19	22	23	26	27	29	33	33	35	38	41	47	50	54	57	65	70	73	79	85	91	102	110	118	127	136	147	157	168	181	198	213	229	248	268	288	312	338	369	396	426	463	496	538	580	630	678	733	789	855	923	997	1076	1165	1253	1356	1466	1583	1710	1845	1989	2147	2317	2503	2706	2924	3161	3409	3684	3981	4300	4640	5012	5416	5847	6309	6813	7356	7943	8578	9262	9996
